Date,Adj. Close,Adj. Volume
1970-01-02,0.20976100280604,2825604.0
1970-01-05,0.21331627404004,2210449.5
1970-01-06,0.21450136445137,1951168.5
1970-01-07,0.21331627404004,2728768.5
1970-01-08,0.21331627404004,2242404.0
1970-01-09,0.20739082198337,3288033.0
1970-01-12,0.19909518910403,2462440.5
1970-01-13,0.19553991787003,2380792.5
1970-01-14,0.19610876126747,1003954.5
1970-01-15,0.19497107447259,1869642.0
1970-01-16,0.19316973704737,1635147.0
1970-01-19,0.18549035118193,1286442.0
1970-01-20,0.1907995562247,2851240.5
1970-01-21,0.18961446581337,1188756.0
1970-01-22,0.18605919457937,1966356.0
1970-01-23,0.18781312838814,1829547.0
1970-01-26,0.18487410416803,1700028.0
1970-01-27,0.18487410416803,1853604.0
1970-01-28,0.18188767633147,1869642.0
1970-01-29,0.1765784712887,3262396.5
1970-01-30,0.17894865211136,2971161.0
1970-02-02,0.18487410416803,3651196.5
1970-02-03,0.19198464663603,4039996.5
1970-02-04,0.19672500828137,1440747.0
1970-02-05,0.19909518910403,324040.5
1970-02-06,0.20976100280604,1480842.0
1970-02-09,0.2091921594086,929596.5
1970-02-10,0.20445179776326,760833.0
1970-02-11,0.20321930373548,2355156.0
1970-02-12,0.20089652652926,655249.5
1970-02-13,0.20445179776326,703242.0
1970-02-16,0.20265046033804,420754.5
1970-02-17,0.2014653699267,777600.0
1970-02-18,0.2091921594086,1068835.5
1970-02-19,0.21094609321737,3434440.5
1970-02-20,0.20795966538081,1684840.5
1970-02-24,0.2014653699267,1749600.0
1970-02-25,0.21331627404004,4373635.5
1970-02-26,0.21270002702614,1577556.0
1970-02-27,0.21393252105393,1238449.5
1970-03-02,0.21094609321737,1367968.5
1970-03-03,0.21331627404004,1149633.0
1970-03-04,0.21094609321737,1238449.5
1970-03-05,0.20677457496948,2193561.0
1970-03-06,0.20739082198337,1296040.5
1970-03-09,0.2056368881746,979168.5
1970-03-10,0.21151493661481,1044049.5
1970-03-11,0.20795966538081,1238449.5
1970-03-12,0.20383555074937,1246347.0
1970-03-13,0.19255349003347,9353556.0
1970-03-16,0.19198464663603,2624035.5
1970-03-17,0.1979100986927,1270404.0
1970-03-18,0.20383555074937,784768.5
1970-03-19,0.18131883293403,4817596.5
1970-03-20,0.18131883293403,7005568.5
1970-03-23,0.19255349003347,3279163.5
1970-03-24,0.19672500828137,2549556.0
1970-03-25,0.2014653699267,2040835.5
1970-03-26,0.19847894209014,881604.0
1970-03-30,0.19610876126747,1068835.5
1970-03-31,0.19198464663603,2112763.5
1970-04-01,0.19198464663603,1918363.5
1970-04-02,0.20383555074937,4056763.5
1970-04-03,0.19136839962214,3165561.0
1970-04-06,0.1872442849907,5952042.0
1970-04-07,0.1872442849907,1246347.0
1970-04-08,0.18549035118193,3765649.5
1970-04-09,0.1801337425227,3182449.5
1970-04-10,0.17539338087736,11379204.0
1970-04-13,0.17065301923203,3992004.0
1970-04-14,0.17065301923203,5184040.5
1970-04-15,0.16415872377792,3715956.0
1970-04-16,0.16534381418926,2290396.5
1970-04-17,0.16472756717536,2387961.0
1970-04-20,0.17420829046603,1221561.0
1970-04-21,0.17600962789126,1538433.0
1970-04-22,0.17008417583459,1756768.5
1970-04-23,0.16889908542326,849649.5
1970-04-24,0.16828283840936,1360800.0
1970-04-27,0.16889908542326,1432849.5
1970-04-28,0.16889908542326,2258442.0
1970-04-29,0.17776356170003,1927233.0
1970-04-30,0.1730232000547,3482433.0
1970-05-01,0.17776356170003,533628.0
1970-05-04,0.17359204345214,2145568.5
1970-05-05,0.16415872377792,1829547.0
1970-05-06,0.16648150098414,3943161.0
1970-05-07,0.16709774799803,615154.5
1970-05-08,0.1617411393388,19487992.5
1970-05-11,0.15169157265069,13169628.0
1970-05-12,0.1475200544028,8244747.0
1970-05-13,0.14695121100536,3142354.5
1970-05-14,0.14638236760792,4939947.0
1970-05-15,0.15112272925325,4623196.5
1970-05-18,0.15700077769347,1951168.5
1970-05-19,0.14932139182803,1991992.5
1970-05-20,0.14519727719659,2534368.5
1970-05-21,0.13984066853736,6616768.5
1970-05-22,0.1368542407008,2095996.5
1970-05-25,0.13391521648069,2728768.5
1970-05-26,0.13154503565802,4843233.0
1970-05-27,0.15287666306203,3715956.0
1970-05-28,0.15406175347336,5232033.0
1970-05-29,0.15406175347336,8925633.0
1970-06-01,0.16828283840936,5426433.0
1970-06-02,0.17359204345214,3741592.5
1970-06-03,0.17359204345214,3084763.5
1970-06-04,0.17065301923203,2412747.0
1970-06-05,0.16534381418926,2355156.0
1970-06-08,0.15998720553003,4421628.0
1970-06-09,0.15941836213259,1270404.0
1970-06-10,0.15050648223936,5443200.0
1970-06-11,0.14576612059403,2559154.5
1970-06-12,0.15467800048725,946363.5
1970-06-15,0.15761702470736,979168.5
1970-06-16,0.15700077769347,14829561.0
1970-06-17,0.15700077769347,4162347.0
1970-06-18,0.16060345254392,955233.0
1970-06-19,0.16766659139547,2866428.0
1970-06-22,0.16648150098414,1286442.0
1970-06-23,0.16060345254392,1966356.0
1970-06-24,0.15226041604813,6883947.0
1970-06-25,0.15467800048725,1635147.0
1970-06-26,0.15406175347336,946363.5
1970-06-29,0.15880211511869,1335163.5
1970-06-30,0.1581858681048,680035.5
1970-07-01,0.15761702470736,3823240.5
1970-07-02,0.15700077769347,1068835.5
1970-07-06,0.15287666306203,3521556.0
1970-07-07,0.15112272925325,2073640.5
1970-07-08,0.15524684388469,2193561.0
1970-07-09,0.16292622975013,1068835.5
1970-07-10,0.16292622975013,540796.5
1970-07-13,0.16117229594136,832761.0
1970-07-14,0.15761702470736,19196028.0
1970-07-15,0.16235738635269,1512796.5
1970-07-16,0.17065301923203,3619242.0
1970-07-17,0.17539338087736,5151235.5
1970-07-20,0.17539338087736,3919954.5
1970-07-21,0.1730232000547,1367968.5
1970-07-22,0.17359204345214,3255228.0
1970-07-23,0.1765784712887,1392754.5
1970-07-24,0.17539338087736,615154.5
1970-07-27,0.17714731468614,1019992.5
1970-07-28,0.17833240509747,420754.5
1970-07-29,0.18188767633147,1869642.0
1970-07-30,0.18250392334536,1051947.0
1970-07-31,0.17183810964336,13047156.0
1970-08-03,0.16709774799803,2963992.5
1970-08-04,0.16117229594136,6811168.5
1970-08-05,0.15406175347336,46630363.5
1970-08-06,0.15344550645947,16426435.5
1970-08-07,0.15700077769347,3619242.0
1970-08-10,0.15406175347336,922428.0
1970-08-11,0.15406175347336,1432849.5
1970-08-12,0.15112272925325,832761.0
1970-08-13,0.1475200544028,6998400.0
1970-08-14,0.14458103018269,2064042.0
1970-08-17,0.14045691555125,14611954.5
1970-08-18,0.14458103018269,6706435.5
1970-08-19,0.14813630141669,1821649.5
1970-08-20,0.14813630141669,1408792.5
1970-08-21,0.16117229594136,3084763.5
1970-08-24,0.16709774799803,4591242.0
1970-08-25,0.17482453747992,3279163.5
1970-08-26,0.1730232000547,2283228.0
1970-08-27,0.17008417583459,3132756.0
1970-08-28,0.17065301923203,3596035.5
1970-08-31,0.16828283840936,518440.5
1970-09-01,0.16828283840936,324040.5
1970-09-02,0.16889908542326,2307163.5
1970-09-03,0.1765784712887,2160756.0
1970-09-04,0.17539338087736,1044049.5
1970-09-08,0.1836890137567,2647242.0
1970-09-09,0.18430526077059,2801547.0
1970-09-10,0.18549035118193,1529563.5
1970-09-11,0.19136839962214,4065633.0
1970-09-14,0.1907995562247,2607147.0
1970-09-15,0.18904562241593,1723963.5
1970-09-16,0.19023071282726,2283228.0
1970-09-17,0.18842937540203,2186392.5
1970-09-18,0.1943548274587,979168.5
1970-09-21,0.19378598406126,1577556.0
1970-09-22,0.18961446581337,2436804.0
1970-09-23,0.19316973704737,4810428.0
1970-09-24,0.19610876126747,3571249.5
1970-09-25,0.19729385167881,1723963.5
1970-09-28,0.1979100986927,4551147.0
1970-09-29,0.20321930373548,2728768.5
1970-09-30,0.20383555074937,1529563.5
1970-10-01,0.20089652652926,955233.0
1970-10-02,0.20383555074937,485635.5
1970-10-05,0.2014653699267,1505628.0
1970-10-06,0.2014653699267,2121633.0
1970-10-07,0.19610876126747,1529563.5
1970-10-08,0.1907995562247,1555200.0
1970-10-09,0.18961446581337,2112763.5
1970-10-12,0.1907995562247,874435.5
1970-10-13,0.19553991787003,1344033.0
1970-10-14,0.19729385167881,1166400.0
1970-10-15,0.20265046033804,1019992.5
1970-10-16,0.19909518910403,557563.5
1970-10-19,0.1943548274587,979168.5
1970-10-20,0.19847894209014,728028.0
1970-10-21,0.19909518910403,922428.0
1970-10-22,0.20203421332414,1092042.0
1970-10-23,0.20383555074937,395968.5
1970-10-26,0.20445179776326,1092042.0
1970-10-27,0.20321930373548,2380792.5
1970-10-28,0.20445179776326,1490440.5
1970-10-29,0.20383555074937,1901596.5
1970-10-30,0.20203421332414,972000.0
1970-11-02,0.1979100986927,1829547.0
1970-11-03,0.1943548274587,8488840.5
1970-11-04,0.2014653699267,2501563.5
1970-11-05,0.19971143611793,4082400.0
1970-11-06,0.19378598406126,11210440.5
1970-11-09,0.19198464663603,3304800.0
1970-11-10,0.19255349003347,3142354.5
1970-11-11,0.19136839962214,2793649.5
1970-11-12,0.18781312838814,3871233.0
1970-11-13,0.18662803797681,1173568.5
1970-11-16,0.17956489912526,2258442.0
1970-11-17,0.1830727667428,2477628.0
1970-11-18,0.17776356170003,1846435.5
1970-11-19,0.1801337425227,1918363.5
1970-11-20,0.18662803797681,2121633.0
1970-11-23,0.19023071282726,2656840.5
1970-11-24,0.1907995562247,2193561.0
1970-11-25,0.19136839962214,638361.0
1970-11-27,0.1979100986927,1027161.0
1970-11-30,0.2056368881746,6422368.5
1970-12-01,0.20383555074937,2916000.0
1970-12-02,0.20739082198337,1408792.5
1970-12-03,0.20795966538081,1944000.0
1970-12-04,0.21094609321737,2728768.5
1970-12-07,0.20677457496948,874435.5
1970-12-08,0.2121311836287,1587154.5
1970-12-09,0.2085759123947,784768.5
1970-12-10,0.20795966538081,2477628.0
1970-12-11,0.20795966538081,557563.5
1970-12-14,0.20976100280604,2947954.5
1970-12-15,0.21037724981993,2048004.0
1970-12-16,0.21094609321737,1529563.5
1970-12-17,0.21625529826014,2112763.5
1970-12-18,0.21867288269926,2429635.5
1970-12-21,0.2156864548627,1869642.0
1970-12-22,0.21094609321737,2121633.0
1970-12-23,0.21511761146526,1707196.5
1970-12-24,0.21625529826014,760833.0
1970-12-28,0.21331627404004,907240.5
1970-12-29,0.21805663568537,1944000.0
1970-12-30,0.2198579731106,784768.5
1970-12-31,0.2198579731106,2938356.0
1971-01-04,0.21151493661481,6787233.0
1971-01-05,0.21450136445137,1627249.5
1971-01-06,0.21331627404004,1318396.5
1971-01-07,0.21270002702614,1392754.5
1971-01-08,0.21037724981993,1344033.0
1971-01-11,0.2121311836287,1464804.0
1971-01-12,0.2156864548627,994356.0
1971-01-13,0.21625529826014,1318396.5
1971-01-14,0.21805663568537,1538433.0
1971-01-15,0.2192417260967,3456796.5
1971-01-18,0.22635226856471,3506368.5
1971-01-19,0.22692111196215,1804761.0
1971-01-20,0.22810620237348,1707196.5
1971-01-21,0.23166147360748,4454433.0
1971-01-22,0.23640183525281,4008042.0
1971-01-25,0.23701808226671,3434440.5
1971-01-26,0.23938826308937,2947954.5
1971-01-27,0.23464790144404,2769592.5
1971-01-28,0.23526414845793,1999161.0
1971-01-29,0.24175844391204,2404849.5
1971-02-01,0.24175844391204,2339968.5
1971-02-02,0.24294353432338,1879240.5
1971-02-03,0.24412862473471,1587154.5
1971-02-04,0.24531371514604,1123996.5
1971-02-05,0.25479443843671,2355156.0
1971-02-08,0.2554106854506,1804761.0
1971-02-09,0.25242425761404,2753554.5
1971-02-10,0.25360934802538,2988049.5
1971-02-11,0.25299310101148,1869642.0
1971-02-12,0.25479443843671,1894428.0
1971-02-16,0.25360934802538,2776761.0
1971-02-17,0.25773346265682,777600.0
1971-02-18,0.25654837224548,540796.5
1971-02-19,0.2554106854506,1529563.5
1971-02-22,0.25123916720271,777600.0
1971-02-23,0.2554106854506,2988049.5
1971-02-24,0.25953480008204,1879240.5
1971-02-25,0.25953480008204,1003954.5
1971-02-26,0.26309007131605,3579147.0
1971-03-01,0.27375588501805,7532028.0
1971-03-02,0.27612606584071,2549556.0
1971-03-03,0.27494097542938,2776761.0
1971-03-04,0.27911249367727,5815233.0
1971-03-05,0.28143527088349,3408804.0
1971-03-08,0.28916206036538,4623196.5
1971-03-09,0.29925903066995,3871233.0
1971-03-10,0.29925903066995,4056763.5
1971-03-11,0.29034715077672,4687956.0
1971-03-12,0.29034715077672,2549556.0
1971-03-15,0.30039671746483,1238449.5
1971-03-16,0.30219805489005,3628840.5
1971-03-17,0.30456823571272,1652035.5
1971-03-18,0.30276689828749,436792.5
1971-03-19,0.30930859735805,2235235.5
1971-03-22,0.30930859735805,687204.0
1971-03-23,0.31224762157816,1221561.0
1971-03-24,0.30456823571272,2242404.0
1971-03-25,0.30693841653539,5393628.0
1971-03-26,0.31286386859205,955233.0
1971-03-29,0.31997441106006,1432849.5
1971-03-30,0.32234459188272,2947954.5
1971-03-31,0.32471477270539,2452842.0
1971-04-01,0.32471477270539,5037633.0
1971-04-02,0.3312090681595,4212040.5
1971-04-05,0.33239415857083,5393628.0
1971-04-06,0.32708495352806,3060828.0
1971-04-07,0.33301040558472,6657592.5
1971-04-08,0.33594942980483,3482433.0
1971-04-12,0.34012094805273,1432849.5
1971-04-13,0.34723149052073,2040835.5
1971-04-14,0.3454301530955,2452842.0
1971-04-15,0.34068979145017,2016049.5
1971-04-16,0.34130603846406,777600.0
1971-04-19,0.34903282794595,1140763.5
1971-04-20,0.3454301530955,3644028.0
1971-04-21,0.34784773753462,3888000.0
1971-04-22,0.34367621928673,540796.5
1971-04-23,0.34367621928673,631192.5
1971-04-26,0.35315694257739,1068835.5
1971-04-27,0.35552712340006,3093633.0
1971-04-28,0.3638227562794,2793649.5
1971-04-29,0.35851355123662,2728768.5
1971-04-30,0.35552712340006,4299156.0
1971-05-03,0.35552712340006,3060828.0
1971-05-04,0.35552712340006,3214404.0
1971-05-05,0.35197185216606,1659204.0
1971-05-06,0.35908239463406,1123996.5
1971-05-07,0.35789730422273,1246347.0
1971-05-10,0.35135560515217,1562368.5
1971-05-11,0.35377318959129,1044049.5
1971-05-12,0.35789730422273,1707196.5
1971-05-13,0.36856311792473,2721600.0
1971-05-14,0.37866008822929,3304800.0
1971-05-17,0.36619293710206,1027161.0
1971-05-18,0.36619293710206,2873596.5
1971-05-19,0.36856311792473,1756768.5
1971-05-20,0.36799427452729,777600.0
1971-05-21,0.3667617804995,929596.5
1971-05-24,0.3673780275134,363163.5
1971-05-25,0.36917936493862,518440.5
1971-05-26,0.36974820833606,1221561.0
1971-05-27,0.37211838915873,1505628.0
1971-05-28,0.3744885699814,881604.0
1971-06-01,0.37922893162673,1238449.5
1971-06-02,0.3958201973854,3279163.5
1971-06-03,0.4100412823214,2825604.0
1971-06-04,0.39463510697407,4519192.5
1971-06-07,0.3958201973854,655249.5
1971-06-08,0.39107983574007,2582361.0
1971-06-09,0.3887096549174,2624035.5
1971-06-10,0.39520395037151,1286442.0
1971-06-11,0.39288117316529,1918363.5
1971-06-14,0.39463510697407,2829330.0
1971-06-15,0.40793182138923,1166400.0
1971-06-16,0.41774436999507,3401595.0
1971-06-17,0.41596673437807,2121633.0
1971-06-18,0.39371073645323,8294400.0
1971-06-21,0.37415674466622,3449628.0
1971-06-22,0.38133839255891,5847228.0
1971-06-23,0.38837782960223,2704833.0
1971-06-24,0.39463510697407,2275209.0
1971-06-25,0.41418909876107,1360800.0
1971-06-28,0.41689110489891,1360800.0
1971-06-29,0.42663254808007,1091961.0
1971-06-30,0.42485491246307,1814400.0
1971-07-01,0.41952200561207,1448037.0
1971-07-02,0.41952200561207,2323161.0
1971-07-06,0.42307727684607,735237.0
1971-07-07,0.42577928298391,1181628.0
1971-07-08,0.42307727684607,540837.0
1971-07-09,0.42044637613291,485595.0
1971-07-12,0.42215290632523,655209.0
1971-07-13,0.41511346928191,1181628.0
1971-07-14,0.40530092067607,1853604.0
1971-07-15,0.40174564944207,1724004.0
1971-07-16,0.39996801382507,1512837.0
1971-07-19,0.40530092067607,1538433.0
1971-07-20,0.40530092067607,2170395.0
1971-07-21,0.41326472824023,1124037.0
